
---------- Begin Simulation Statistics ----------
simSeconds                                   0.001000                       # Number of seconds simulated (Second)
simTicks                                   1000000000                       # Number of ticks simulated (Tick)
finalTick                                  1000000000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     14.53                       # Real time elapsed on the host (Second)
hostTickRate                                 68820496                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8942628                       # Number of bytes of host memory used (Byte)
simInsts                                      3254058                       # Number of instructions simulated (Count)
simOps                                        6107328                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   223943                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     420304                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           408                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                          2450981                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.753208                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.327655                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         6159854                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       34                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        6149701                       # Number of instructions issued (Count)
system.cpu.squashedInstsExamined                52545                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             88674                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  34                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             2405463                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.556556                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.489095                       # Number of insts issued each cycle (Count)
system.l2cache.tags.occupancies::cpu.inst   529.723165                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::cpu.data   544.969732                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.avgOccs::cpu.inst        0.064663                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::cpu.data        0.066525                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::total           0.131188                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.occupanciesTaskId::1024         1307                       # Occupied blocks per task id (Count)
system.l2cache.tags.ageTaskId_1024::0               4                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::1              36                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::2            1267                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ratioOccsTaskId::1024     0.159546                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l2cache.tags.tagAccesses                 14403                       # Number of tag accesses (Count)
system.l2cache.tags.dataAccesses                14403                       # Number of data accesses (Count)
system.l2cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   1000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.l3bus.transDist::ReadResp                  785                       # Transaction distribution (Count)
system.l3bus.transDist::ReadExReq                 522                       # Transaction distribution (Count)
system.l3bus.transDist::ReadExResp                522                       # Transaction distribution (Count)
system.l3bus.transDist::ReadSharedReq             785                       # Transaction distribution (Count)
system.l3bus.pktCount_system.l2cache.mem_side_port::system.l3cache.cpu_side_port         2614                       # Packet count per connected requestor and responder (Count)
system.l3bus.pktSize_system.l2cache.mem_side_port::system.l3cache.cpu_side_port        83648                       # Cumulative packet size per connected requestor and responder (Byte)
system.l3bus.snoops                                 0                       # Total snoops (Count)
system.l3bus.snoopTraffic                           0                       # Total snoop traffic (Byte)
system.l3bus.snoopFanout::samples                1307                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::mean                      0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::stdev                     0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::0                      1307    100.00%    100.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::1                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::max_value                 0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::total                  1307                       # Request fanout histogram (Count)
system.l3bus.power_state.pwrStateResidencyTicks::UNDEFINED   1000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.l3bus.reqLayer0.occupancy               533256                       # Layer occupancy (ticks) (Tick)
system.l3bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l3bus.respLayer0.occupancy             1599768                       # Layer occupancy (ticks) (Tick)
system.l3bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l3bus.snoop_filter.totRequests            1307                       # Total number of requests made to the snoop filter. (Count)
system.l3bus.snoop_filter.hitSingleRequests            0                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l3bus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l3bus.snoop_filter.totSnoops                 0                       # Total number of snoops made to the snoop filter. (Count)
system.l3bus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l3bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l3cache.demandMisses::cpu.inst             540                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::cpu.data             767                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::total               1307                       # number of demand (read+write) misses (Count)
system.l3cache.overallMisses::cpu.inst            540                       # number of overall misses (Count)
system.l3cache.overallMisses::cpu.data            767                       # number of overall misses (Count)
system.l3cache.overallMisses::total              1307                       # number of overall misses (Count)
system.l3cache.demandMissLatency::cpu.inst     33194880                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::cpu.data     58573704                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::total      91768584                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.overallMissLatency::cpu.inst     33194880                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::cpu.data     58573704                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::total     91768584                       # number of overall miss ticks (Tick)
system.l3cache.demandAccesses::cpu.inst           540                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::cpu.data           767                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::total             1307                       # number of demand (read+write) accesses (Count)
system.l3cache.overallAccesses::cpu.inst          540                       # number of overall (read+write) accesses (Count)
system.l3cache.overallAccesses::cpu.data          767                       # number of overall (read+write) accesses (Count)
system.l3cache.overallAccesses::total            1307                       # number of overall (read+write) accesses (Count)
system.l3cache.demandMissRate::cpu.inst             1                       # miss rate for demand accesses (Ratio)
system.l3cache.demandMissRate::cpu.data             1                       # miss rate for demand accesses (Ratio)
system.l3cache.demandMissRate::total                1                       # miss rate for demand accesses (Ratio)
system.l3cache.overallMissRate::cpu.inst            1                       # miss rate for overall accesses (Ratio)
system.l3cache.overallMissRate::cpu.data            1                       # miss rate for overall accesses (Ratio)
system.l3cache.overallMissRate::total               1                       # miss rate for overall accesses (Ratio)
system.l3cache.demandAvgMissLatency::cpu.inst        61472                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.demandAvgMissLatency::cpu.data 76367.280313                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.demandAvgMissLatency::total 70213.147666                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.overallAvgMissLatency::cpu.inst        61472                       # average overall miss latency ((Tick/Count))
system.l3cache.overallAvgMissLatency::cpu.data 76367.280313                       # average overall miss latency ((Tick/Count))
system.l3cache.overallAvgMissLatency::total 70213.147666                       # average overall miss latency ((Tick/Count))
