
---------- Begin Simulation Statistics ----------
simSeconds                                   0.095763                       # Number of seconds simulated (Second)
simTicks                                  95763405840                       # Number of ticks simulated (Tick)
finalTick                                 95763405840                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1380.81                       # Real time elapsed on the host (Second)
hostTickRate                                 69353053                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8942540                       # Number of bytes of host memory used (Byte)
simInsts                                    370821835                       # Number of instructions simulated (Count)
simOps                                      680737225                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   268554                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     492998                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           408                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        234714231                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.632957                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.579886                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       680807344                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      126                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      680787828                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                      2                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                70239                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            107040                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 126                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           234660450                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.901161                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.611007                       # Number of insts issued each cycle (Count)
system.l2cache.ReadSharedReq.mshrMissRate::cpu.inst     0.972490                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2cache.ReadSharedReq.mshrMissRate::cpu.data     0.419932                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2cache.ReadSharedReq.mshrMissRate::total     0.494007                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2cache.ReadSharedReq.avgMshrMissLatency::cpu.inst 63269.431400                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2cache.ReadSharedReq.avgMshrMissLatency::cpu.data 61649.586207                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2cache.ReadSharedReq.avgMshrMissLatency::total 62077.070549                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2cache.WritebackDirty.hits::writebacks         6296                       # number of WritebackDirty hits (Count)
system.l2cache.WritebackDirty.hits::total         6296                       # number of WritebackDirty hits (Count)
system.l2cache.WritebackDirty.accesses::writebacks         6296                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2cache.WritebackDirty.accesses::total         6296                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2cache.power_state.pwrStateResidencyTicks::UNDEFINED  95763405840                       # Cumulative time (in ticks) in various power states (Tick)
system.l2cache.tags.tagsInUse             4626.963978                       # Average ticks per tags in use ((Tick/Count))
system.l2cache.tags.totalRefs                   17949                       # Total number of references to valid blocks. (Count)
system.l2cache.tags.sampledRefs                  4927                       # Sample count of references to valid blocks. (Count)
system.l2cache.tags.avgRefs                  3.642988                       # Average number of references to valid blocks. ((Count/Count))
system.l2cache.tags.warmupTick                  73032                       # The tick when the warmup percentage was hit. (Tick)
system.l2cache.tags.occupancies::cpu.inst   568.732502                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::cpu.data  4058.231477                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.avgOccs::cpu.inst        0.069425                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::cpu.data        0.495390                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::total           0.564815                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.occupanciesTaskId::1024         4927                       # Occupied blocks per task id (Count)
system.l2cache.tags.ageTaskId_1024::0             157                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::1             137                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::4            4633                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ratioOccsTaskId::1024     0.601440                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l2cache.tags.tagAccesses                148527                       # Number of tag accesses (Count)
system.l2cache.tags.dataAccesses               148527                       # Number of data accesses (Count)
system.l2cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  95763405840                       # Cumulative time (in ticks) in various power states (Tick)
system.l3bus.transDist::ReadResp                 2678                       # Transaction distribution (Count)
system.l3bus.transDist::ReadExReq                2249                       # Transaction distribution (Count)
system.l3bus.transDist::ReadExResp               2249                       # Transaction distribution (Count)
system.l3bus.transDist::ReadSharedReq            2678                       # Transaction distribution (Count)
system.l3bus.pktCount_system.l2cache.mem_side_port::system.l3cache.cpu_side_port         9854                       # Packet count per connected requestor and responder (Count)
system.l3bus.pktSize_system.l2cache.mem_side_port::system.l3cache.cpu_side_port       315328                       # Cumulative packet size per connected requestor and responder (Byte)
system.l3bus.snoops                                 0                       # Total snoops (Count)
system.l3bus.snoopTraffic                           0                       # Total snoop traffic (Byte)
system.l3bus.snoopFanout::samples                4927                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::mean                      0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::stdev                     0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::0                      4927    100.00%    100.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::1                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::max_value                 0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::total                  4927                       # Request fanout histogram (Count)
system.l3bus.power_state.pwrStateResidencyTicks::UNDEFINED  95763405840                       # Cumulative time (in ticks) in various power states (Tick)
system.l3bus.reqLayer0.occupancy              2010216                       # Layer occupancy (ticks) (Tick)
system.l3bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l3bus.respLayer0.occupancy             6030648                       # Layer occupancy (ticks) (Tick)
system.l3bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l3bus.snoop_filter.totRequests            4927                       # Total number of requests made to the snoop filter. (Count)
system.l3bus.snoop_filter.hitSingleRequests            0                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l3bus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l3bus.snoop_filter.totSnoops                 0                       # Total number of snoops made to the snoop filter. (Count)
system.l3bus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l3bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l3cache.demandMisses::cpu.inst             706                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::cpu.data            4221                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::total               4927                       # number of demand (read+write) misses (Count)
system.l3cache.overallMisses::cpu.inst            706                       # number of overall misses (Count)
system.l3cache.overallMisses::cpu.data           4221                       # number of overall misses (Count)
system.l3cache.overallMisses::total              4927                       # number of overall misses (Count)
system.l3cache.demandMissLatency::cpu.inst     42715152                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::cpu.data    247398144                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::total     290113296                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.overallMissLatency::cpu.inst     42715152                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::cpu.data    247398144                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::total    290113296                       # number of overall miss ticks (Tick)
system.l3cache.demandAccesses::cpu.inst           706                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::cpu.data          4221                       # number of demand (read+write) accesses (Count)
